name,brand,categoryId,categoryName,weight,dimensions,stockQuantity,minStockLevel,rating,reviewCount,salesCount,viewCount,isFeatured,isOnSale,isRentable,rentalPricePerDay,tags,imagesCount,competitorPrice,supplierCost,shippingCost,price
Black Diamond Tents 2255,Black Diamond,1,Tents,7.88,281x153x168,129,27,4.6,98,847,13552,False,False,False,0.0,"[""car-camping"", ""windproof"", ""compact""]",7,793.84,347.92,29.81,757.5
Patagonia outdoor 2256,Patagonia,2,outdoor,0.27,18x24x8,128,27,2.9,31,12,192,True,False,False,0.0,"[""lightweight"", ""UV-resistant""]",7,0.0,127.72,7.45,299.05
The North Face outdoor 2257,The North Face,2,outdoor,2.93,17x12x5,168,19,3.9,14,428,3424,False,False,False,0.0,"[""ultralight"", ""windproof"", ""compact"", ""backpacking""]",1,0.0,125.42,9.15,284.89
Ozark Trail day 2258,Ozark Trail,7,day,0.68,28x15x15,70,10,3.5,335,874,15732,False,False,False,0.0,"[""ultralight"", ""compact"", ""backpacking""]",6,60.4,17.71,6.32,73.06
Osprey nature 2259,Osprey,8,nature,2.11,25x31x20,183,28,4.8,97,181,3620,False,False,False,0.0,"[""compact"", ""UV-resistant""]",1,171.79,71.83,9.3,202.61
Coleman outdoor 2260,Coleman,2,outdoor,1.38,24x14x12,157,6,4.2,62,568,2840,False,False,True,12.4,"[""foldable"", ""compact"", ""windproof"", ""UV-resistant""]",5,165.44,61.48,8.15,161.08
Osprey nature 2261,Osprey,8,nature,2.9,47x31x29,19,5,2.9,54,259,4662,False,False,False,0.0,"[""lightweight"", ""hiking"", ""4-season""]",7,172.14,72.59,14.56,183.39
Ozark Trail camp 2262,Ozark Trail,3,camp,4.14,43x16x13,82,11,4.3,16,693,4851,False,False,True,12.48,"[""compact""]",5,135.77,50.89,15.63,187.82
Marmot sport 2263,Marmot,4,sport,2.23,26x13x27,135,18,3.1,8,278,5004,True,False,False,0.0,"[""backpacking"", ""4-season"", ""family""]",8,0.0,80.3,12.69,257.53
MSR day 2264,MSR,7,day,0.87,50x15x23,190,15,2.7,10,24,480,False,True,False,0.0,"[""car-camping"", ""backpacking"", ""waterproof""]",2,173.86,75.59,7.37,123.65
Wakeman day 2265,Wakeman,7,day,1.6,16x14x26,142,29,2.9,71,28,168,False,False,False,0.0,"[""solo"", ""car-camping""]",8,72.55,18.21,11.24,68.01
Marmot day 2266,Marmot,7,day,1.95,49x22x21,65,30,3.1,45,57,285,False,False,False,0.0,"[""family"", ""hiking""]",6,115.53,42.8,11.87,109.78
Marmot outdoor 2267,Marmot,2,outdoor,2.09,32x35x19,122,13,4.0,93,118,826,False,False,True,12.4,"[""waterproof"", ""compact"", ""UV-resistant""]",6,133.33,52.6,9.41,162.09
Osprey Tents 2268,Osprey,1,Tents,5.83,222x182x132,136,16,3.5,7,1117,15638,False,False,True,34.0,"[""durable"", ""family"", ""car-camping""]",3,396.19,143.04,16.34,482.53
Ozark Trail indoor 2269,Ozark Trail,5,indoor,1.63,47x30x8,3,6,3.8,83,7,119,False,False,False,0.0,"[""lightweight"", ""UV-resistant"", ""compact""]",2,64.02,18.24,10.23,61.68
Wakeman indoor 2270,Wakeman,5,indoor,0.25,10x31x8,145,9,4.4,132,230,2760,False,False,False,0.0,"[""family"", ""car-camping"", ""foldable""]",8,73.0,17.43,7.58,73.54
Patagonia nature 2271,Patagonia,8,nature,1.28,38x19x13,125,20,2.8,14,676,12844,False,False,False,0.0,"[""compact""]",5,337.91,133.28,9.75,330.83
Ozark Trail Tents 2272,Ozark Trail,1,Tents,5.37,204x189x188,7,23,2.5,92,86,946,False,False,False,0.0,"[""solo"", ""car-camping"", ""foldable"", ""family""]",4,290.66,68.7,16.4,263.92
Marmot nature 2273,Marmot,8,nature,2.91,12x10x22,106,5,3.1,67,155,1395,False,False,False,0.0,"[""hiking"", ""4-season"", ""UV-resistant""]",6,0.0,70.82,13.2,188.22
Wakeman Tents 2274,Wakeman,1,Tents,2.77,280x189x106,1,29,4.7,36,73,365,False,True,True,20.4,"[""eco-friendly"", ""foldable""]",4,259.51,77.37,11.56,244.89
Osprey Tents 2275,Osprey,1,Tents,2.83,208x165x157,195,5,2.7,44,177,1239,False,False,False,0.0,"[""lightweight"", ""solo"", ""foldable""]",3,378.04,171.56,14.56,389.28
Stansport nature 2276,Stansport,8,nature,2.81,22x27x23,177,29,2.8,23,523,5230,False,False,False,0.0,"[""foldable"", ""hiking""]",8,103.59,34.92,10.51,132.44
Teton Sports indoor 2277,Teton Sports,5,indoor,1.52,24x18x17,13,25,3.3,29,60,420,False,False,False,0.0,"[""UV-resistant"", ""car-camping""]",4,65.11,21.91,10.47,63.02
Marmot outdoor 2278,Marmot,2,outdoor,0.7,49x19x7,89,18,2.7,7,375,1875,False,False,False,0.0,"[""eco-friendly""]",8,163.5,62.4,5.72,167.88
Wakeman night 2279,Wakeman,6,night,0.81,14x27x24,47,8,4.1,39,161,966,False,False,False,0.0,"[""eco-friendly""]",8,0.0,15.19,5.98,51.27
Ozark Trail camp 2280,Ozark Trail,3,camp,5.13,41x31x10,137,5,3.2,50,137,1918,False,False,True,12.48,"[""solo"", ""foldable"", ""car-camping"", ""waterproof""]",1,0.0,47.87,12.59,160.39
Quechua Tents 2281,Quechua,1,Tents,7.77,289x245x181,20,18,3.6,87,328,1640,False,False,False,0.0,"[""solo"", ""UV-resistant""]",1,459.07,169.14,31.79,455.12
Marmot indoor 2282,Marmot,5,indoor,1.17,12x10x9,0,16,4.5,26,184,920,True,False,False,0.0,"[""eco-friendly"", ""backpacking"", ""compact""]",2,98.42,36.29,9.39,117.84
Marmot Tents 2283,Marmot,1,Tents,5.54,236x267x149,35,12,4.7,1,681,12939,False,False,False,0.0,"[""car-camping"", ""backpacking"", ""windproof""]",1,0.0,154.69,25.1,532.11
Quechua sport 2284,Quechua,4,sport,0.51,10x36x13,158,29,3.6,18,77,385,True,False,False,0.0,"[""car-camping""]",3,205.88,87.0,5.11,222.41
Wakeman Tents 2285,Wakeman,1,Tents,3.74,261x246x144,3,19,2.9,81,23,253,False,False,False,0.0,"[""UV-resistant"", ""car-camping""]",6,0.0,70.74,19.93,249.21
Quechua night 2286,Quechua,6,night,0.86,29x37x21,142,20,2.8,11,310,5580,False,False,False,0.0,"[""car-camping"", ""4-season"", ""compact"", ""hiking""]",2,95.1,26.06,9.51,92.58
The North Face sport 2287,The North Face,4,sport,1.28,28x19x19,87,5,2.6,65,88,880,False,False,False,0.0,"[""compact"", ""UV-resistant"", ""car-camping""]",5,308.8,170.98,7.2,313.67
Stansport outdoor 2288,Stansport,2,outdoor,0.67,35x30x8,9,11,4.2,84,37,592,False,False,True,7.44,"[""durable""]",8,81.19,24.05,5.82,84.67
Wakeman night 2289,Wakeman,6,night,0.83,10x37x8,144,27,4.0,24,277,4155,False,True,False,0.0,"[""windproof"", ""backpacking"", ""foldable"", ""lightweight""]",7,45.65,12.69,8.87,42.39
Stansport nature 2290,Stansport,8,nature,1.73,46x34x13,49,20,4.5,164,2045,28630,False,False,False,0.0,"[""ultralight"", ""compact"", ""hiking""]",5,111.39,38.02,10.71,135.71
Wakeman sport 2291,Wakeman,4,sport,2.45,30x26x26,99,6,3.3,20,89,1780,False,False,False,0.0,"[""eco-friendly"", ""backpacking"", ""hiking"", ""family""]",5,141.28,41.2,10.07,147.91
Patagonia sport 2292,Patagonia,4,sport,3.65,18x23x5,162,16,4.5,52,137,2466,False,False,False,0.0,"[""compact"", ""lightweight""]",6,395.89,152.34,11.81,391.35
Coleman nature 2293,Coleman,8,nature,2.91,20x23x21,86,7,2.7,37,145,2030,False,False,False,0.0,"[""compact""]",4,0.0,69.07,11.95,192.44
Osprey Tents 2294,Osprey,1,Tents,3.77,225x195x147,53,27,3.8,144,315,5985,True,False,False,0.0,"[""durable"", ""foldable"", ""4-season""]",1,508.37,181.79,12.9,466.08
Coleman camp 2295,Coleman,3,camp,4.96,36x16x9,19,20,3.4,136,11,220,False,False,False,0.0,"[""durable"", ""4-season"", ""car-camping""]",1,0.0,97.77,19.09,283.45
Black Diamond camp 2296,Black Diamond,3,camp,0.91,36x10x10,162,25,2.7,163,215,2795,False,True,False,0.0,"[""family"", ""ultralight"", ""windproof""]",7,387.44,213.16,7.16,325.67
Black Diamond sport 2297,Black Diamond,4,sport,0.96,15x18x26,71,25,4.3,88,3,51,True,False,False,0.0,"[""4-season"", ""lightweight"", ""solo""]",4,0.0,168.95,7.69,348.68
Patagonia night 2298,Patagonia,6,night,0.16,25x20x14,171,25,3.7,164,177,1947,False,False,False,0.0,"[""windproof"", ""foldable""]",8,126.2,61.58,4.37,129.76
MSR camp 2299,MSR,3,camp,0.75,48x14x20,185,16,3.1,46,205,3075,False,False,False,0.0,"[""solo"", ""compact"", ""car-camping""]",3,356.08,181.9,3.94,404.39
Coleman sport 2300,Coleman,4,sport,3.24,47x27x7,9,21,2.6,41,340,6800,False,False,False,0.0,"[""car-camping"", ""solo""]",3,209.67,93.47,12.48,224.02
Black Diamond indoor 2301,Black Diamond,5,indoor,1.17,10x24x24,76,28,4.0,73,494,9386,False,False,False,0.0,"[""UV-resistant"", ""car-camping""]",3,158.75,66.81,6.72,189.68
Wakeman day 2302,Wakeman,7,day,1.83,48x34x24,2,25,3.5,9,151,2114,False,False,False,0.0,"[""solo"", ""eco-friendly"", ""UV-resistant"", ""car-camping""]",1,68.53,16.21,8.3,70.51
Quechua day 2303,Quechua,7,day,1.45,25x32x7,151,23,3.8,157,24,408,False,False,False,0.0,"[""hiking""]",2,98.08,35.51,6.5,97.89
Marmot Tents 2304,Marmot,1,Tents,3.71,219x251x113,25,9,4.6,6,569,11380,False,False,False,0.0,"[""windproof"", ""waterproof""]",3,0.0,141.08,17.37,551.2
MSR sport 2305,MSR,4,sport,2.65,24x32x9,69,29,3.9,62,536,4288,True,False,False,0.0,"[""ultralight"", ""waterproof"", ""4-season""]",1,311.21,174.76,8.43,371.84
The North Face Tents 2306,The North Face,1,Tents,5.87,229x235x129,114,29,2.7,10,41,369,False,False,False,0.0,"[""foldable""]",3,694.22,284.4,13.94,698.44
Marmot night 2307,Marmot,6,night,1.13,34x12x13,105,5,2.8,42,118,2360,False,False,False,0.0,"[""backpacking"", ""durable"", ""solo"", ""ultralight""]",4,69.57,30.58,7.55,77.59
Wakeman Tents 2308,Wakeman,1,Tents,2.34,262x200x154,100,10,3.7,74,799,4794,False,False,True,20.4,"[""hiking"", ""lightweight""]",3,258.69,86.79,14.1,313.72
Quechua indoor 2309,Quechua,5,indoor,1.13,21x15x21,181,12,4.5,26,82,1640,False,False,False,0.0,"[""4-season"", ""durable"", ""UV-resistant"", ""eco-friendly""]",4,93.78,43.81,6.42,116.09
Black Diamond outdoor 2310,Black Diamond,2,outdoor,0.18,16x18x14,45,7,3.8,123,17,255,False,False,False,0.0,"[""UV-resistant"", ""windproof"", ""waterproof""]",3,0.0,99.7,7.14,266.13
Quechua indoor 2311,Quechua,5,indoor,0.8,32x11x13,151,18,4.8,65,391,3910,False,False,False,0.0,"[""UV-resistant"", ""windproof""]",3,99.67,40.15,7.23,108.52
Black Diamond sport 2312,Black Diamond,4,sport,3.48,38x26x25,71,23,4.1,35,284,5396,True,False,False,0.0,"[""foldable"", ""car-camping""]",6,0.0,157.25,18.18,441.15
Stansport outdoor 2313,Stansport,2,outdoor,0.88,22x10x5,87,20,4.8,81,90,450,False,True,False,0.0,"[""eco-friendly"", ""backpacking"", ""4-season""]",1,111.32,28.41,6.03,95.14
Patagonia day 2314,Patagonia,7,day,0.97,34x37x16,128,6,3.9,7,38,532,False,False,False,0.0,"[""foldable"", ""solo""]",7,148.56,74.84,6.78,171.6
Wakeman camp 2315,Wakeman,3,camp,4.23,33x21x28,169,18,4.6,146,362,6878,True,True,False,0.0,"[""foldable""]",3,166.77,44.96,19.14,148.07
Patagonia indoor 2316,Patagonia,5,indoor,0.15,22x23x13,114,10,2.9,124,129,2322,False,False,False,0.0,"[""family"", ""backpacking"", ""waterproof"", ""ultralight""]",5,165.05,80.82,3.99,157.7
Black Diamond night 2317,Black Diamond,6,night,1.12,23x25x7,6,16,4.9,17,18,162,False,False,False,0.0,"[""foldable""]",3,118.69,52.85,9.67,128.79
Black Diamond indoor 2318,Black Diamond,5,indoor,1.88,21x15x16,155,10,4.5,71,1358,8148,True,False,False,0.0,"[""ultralight"", ""foldable"", ""lightweight""]",7,0.0,78.18,7.45,247.99
Teton Sports indoor 2319,Teton Sports,5,indoor,1.34,11x24x21,140,7,3.6,141,365,6935,False,False,False,0.0,"[""waterproof"", ""backpacking""]",1,75.97,20.33,5.77,76.54
Stansport outdoor 2320,Stansport,2,outdoor,0.13,11x10x13,75,13,2.6,233,157,1413,False,False,False,0.0,"[""family"", ""foldable"", ""durable"", ""compact""]",2,103.1,26.99,8.02,93.79
Wakeman Tents 2321,Wakeman,1,Tents,6.96,237x164x133,112,7,4.9,79,179,1074,False,True,True,20.4,"[""foldable""]",3,270.38,71.76,26.37,289.82
The North Face outdoor 2322,The North Face,2,outdoor,1.17,37x24x30,175,16,3.6,16,212,2756,False,True,False,0.0,"[""hiking""]",2,258.51,95.17,8.33,231.89
Patagonia indoor 2323,Patagonia,5,indoor,0.14,24x27x17,88,8,3.2,106,327,3924,False,False,False,0.0,"[""lightweight"", ""solo""]",2,149.32,73.94,3.07,176.22
Patagonia night 2324,Patagonia,6,night,0.23,41x15x15,44,16,2.8,9,382,6876,False,False,False,0.0,"[""solo"", ""waterproof"", ""compact"", ""family""]",4,126.4,52.55,3.67,139.3
Stansport outdoor 2325,Stansport,2,outdoor,0.52,37x33x30,127,6,2.6,201,17,187,False,True,True,7.44,"[""family"", ""waterproof""]",7,102.64,29.86,9.28,78.26
Quechua camp 2326,Quechua,3,camp,5.62,27x34x6,60,5,4.4,137,11,132,False,True,True,20.8,"[""eco-friendly""]",2,300.3,105.78,18.75,259.27
Stansport camp 2327,Stansport,3,camp,4.35,47x37x13,181,24,4.7,12,411,7809,True,False,True,12.48,"[""foldable"", ""lightweight"", ""solo""]",3,0.0,50.91,13.26,179.69
Coleman night 2328,Coleman,6,night,0.67,45x12x7,181,6,4.1,0,55,770,False,True,False,0.0,"[""compact"", ""durable"", ""hiking"", ""eco-friendly""]",6,0.0,28.22,4.69,84.23
MSR outdoor 2329,MSR,2,outdoor,0.16,18x18x6,178,21,3.9,198,366,3294,False,True,True,19.84,"[""car-camping"", ""lightweight"", ""waterproof"", ""backpacking""]",4,244.25,109.12,6.1,211.25
Patagonia night 2330,Patagonia,6,night,0.6,20x10x7,48,19,4.3,89,150,1800,False,True,False,0.0,"[""windproof""]",3,128.17,58.92,4.05,132.18
Stansport night 2331,Stansport,6,night,0.18,11x27x13,97,5,2.8,43,393,3537,False,False,False,0.0,"[""windproof""]",4,53.83,15.19,5.11,52.83
Stansport Tents 2332,Stansport,1,Tents,6.53,289x253x182,100,20,3.9,59,23,460,False,False,False,0.0,"[""waterproof"", ""hiking"", ""windproof""]",7,0.0,74.6,24.63,280.59
Stansport Tents 2333,Stansport,1,Tents,7.49,275x279x104,134,16,3.4,103,675,3375,False,False,True,20.4,"[""waterproof"", ""foldable"", ""windproof""]",6,272.25,80.6,15.34,285.03
Coleman day 2334,Coleman,7,day,0.23,47x29x6,149,19,3.3,10,1388,9716,False,False,False,0.0,"[""durable"", ""compact""]",7,89.72,35.43,2.84,116.93
Teton Sports outdoor 2335,Teton Sports,2,outdoor,0.71,15x13x29,189,20,2.8,69,703,5624,False,False,False,0.0,"[""backpacking"", ""family"", ""durable"", ""foldable""]",7,109.83,27.84,3.53,108.76
Quechua nature 2336,Quechua,8,nature,2.0,49x20x6,71,27,3.4,30,332,1992,False,False,False,0.0,"[""UV-resistant"", ""4-season""]",4,198.99,63.95,10.49,206.95
The North Face day 2337,The North Face,7,day,0.92,26x31x27,54,20,4.8,32,71,426,False,False,False,0.0,"[""lightweight"", ""solo"", ""ultralight""]",5,154.76,83.55,7.84,172.17
Teton Sports sport 2338,Teton Sports,4,sport,2.0,50x14x30,0,5,4.8,30,59,1180,False,True,False,0.0,"[""lightweight""]",3,113.67,33.41,8.46,102.92
Coleman sport 2339,Coleman,4,sport,2.43,41x38x17,2,13,4.8,22,178,3026,False,False,False,0.0,"[""hiking"", ""lightweight"", ""durable"", ""waterproof""]",5,191.31,77.96,12.28,245.56
Teton Sports indoor 2340,Teton Sports,5,indoor,1.44,38x14x18,200,8,2.6,30,409,4908,False,False,False,0.0,"[""backpacking"", ""foldable""]",1,57.65,21.6,8.83,64.39
Coleman night 2341,Coleman,6,night,1.29,47x20x17,43,22,4.5,157,250,1500,False,True,False,0.0,"[""UV-resistant"", ""lightweight""]",7,77.27,30.61,9.49,77.93
Teton Sports indoor 2342,Teton Sports,5,indoor,0.62,15x35x25,49,14,3.9,13,351,3861,False,False,False,0.0,"[""car-camping"", ""backpacking"", ""hiking""]",5,60.09,17.55,4.06,77.43
Black Diamond indoor 2343,Black Diamond,5,indoor,0.54,39x29x14,171,19,4.3,176,174,2088,False,False,False,0.0,"[""backpacking"", ""solo"", ""ultralight""]",7,0.0,83.7,7.23,198.41
Patagonia sport 2344,Patagonia,4,sport,0.36,28x22x28,167,26,3.8,185,416,4576,False,False,False,0.0,"[""4-season"", ""windproof"", ""ultralight""]",2,405.19,138.94,4.21,448.81
Patagonia night 2345,Patagonia,6,night,0.66,38x26x26,28,10,4.5,31,1233,12330,False,False,False,0.0,"[""windproof"", ""solo"", ""car-camping"", ""durable""]",5,109.68,49.04,7.33,155.83
Stansport camp 2346,Stansport,3,camp,5.0,46x27x17,92,11,3.4,88,13,234,False,False,True,12.48,"[""waterproof"", ""foldable"", ""ultralight""]",4,172.02,43.3,16.14,173.41
Marmot indoor 2347,Marmot,5,indoor,2.0,45x32x12,154,7,5.0,4,7,119,False,False,False,0.0,"[""ultralight"", ""4-season"", ""compact""]",6,118.13,38.33,13.1,113.6
The North Face sport 2348,The North Face,4,sport,0.46,24x39x12,153,13,3.7,47,121,2299,False,True,False,0.0,"[""waterproof"", ""car-camping"", ""foldable""]",6,295.15,145.12,6.15,277.14
MSR outdoor 2349,MSR,2,outdoor,2.29,32x10x19,154,30,4.0,14,350,3150,False,False,True,19.84,"[""eco-friendly"", ""foldable"", ""family"", ""4-season""]",5,237.21,111.87,9.32,266.0
Ozark Trail sport 2350,Ozark Trail,4,sport,0.52,30x16x28,51,15,4.6,57,67,402,False,False,False,0.0,"[""waterproof"", ""UV-resistant"", ""eco-friendly""]",8,148.8,41.15,5.89,154.24
Stansport day 2351,Stansport,7,day,2.0,37x33x12,100,9,2.6,5,47,564,False,False,False,0.0,"[""windproof""]",6,75.49,16.45,7.24,60.17
Marmot day 2352,Marmot,7,day,1.41,33x33x20,130,20,4.3,6,501,6513,False,False,False,0.0,"[""car-camping"", ""4-season"", ""foldable"", ""backpacking""]",4,101.82,45.42,6.31,124.73
Marmot Tents 2353,Marmot,1,Tents,5.37,286x280x125,7,26,2.7,100,332,5644,True,False,False,0.0,"[""solo"", ""hiking""]",6,0.0,152.13,20.06,483.44
MSR day 2354,MSR,7,day,1.01,32x13x11,160,19,3.6,51,308,3696,False,False,False,0.0,"[""family""]",5,201.45,72.93,4.85,192.32
MSR Tents 2355,MSR,1,Tents,4.31,297x214x143,107,26,3.8,120,208,2080,False,False,False,0.0,"[""backpacking"", ""solo""]",5,664.14,291.48,18.86,711.64
Black Diamond Tents 2356,Black Diamond,1,Tents,4.1,263x251x145,154,21,4.4,35,97,1164,False,False,True,54.4,"[""waterproof"", ""solo"", ""family"", ""eco-friendly""]",4,715.65,287.49,16.94,806.21
Patagonia Tents 2357,Patagonia,1,Tents,4.4,266x265x108,98,16,4.9,163,125,2375,False,False,True,54.4,"[""windproof"", ""UV-resistant""]",4,0.0,285.12,13.95,843.9
Wakeman indoor 2358,Wakeman,5,indoor,1.28,13x14x24,57,29,4.9,117,247,3211,True,False,False,0.0,"[""eco-friendly"", ""family""]",5,60.93,20.29,7.66,75.87
Coleman Tents 2359,Coleman,1,Tents,5.13,221x228x156,179,30,4.2,58,258,4386,False,False,False,0.0,"[""compact"", ""4-season"", ""backpacking""]",8,494.7,167.4,17.94,516.49
Patagonia outdoor 2360,Patagonia,2,outdoor,2.68,43x33x20,49,11,3.4,110,1003,19057,False,False,True,19.84,"[""windproof"", ""lightweight"", ""ultralight"", ""foldable""]",2,229.17,98.96,11.7,284.54
The North Face indoor 2361,The North Face,5,indoor,0.86,46x30x28,19,18,4.2,76,197,2167,False,False,False,0.0,"[""durable"", ""foldable"", ""car-camping"", ""eco-friendly""]",8,191.15,75.44,5.34,201.53
MSR day 2362,MSR,7,day,1.18,16x22x19,128,7,4.8,7,438,3066,True,False,False,0.0,"[""backpacking"", ""waterproof"", ""compact"", ""UV-resistant""]",5,200.14,78.53,5.74,204.75
Osprey night 2363,Osprey,6,night,0.37,49x16x14,116,29,4.0,29,545,8175,False,False,False,0.0,"[""eco-friendly""]",2,0.0,28.72,5.68,101.07
Osprey sport 2364,Osprey,4,sport,3.38,14x27x8,68,23,3.1,6,638,9570,True,False,False,0.0,"[""windproof"", ""4-season""]",6,0.0,89.5,8.11,263.99
Osprey outdoor 2365,Osprey,2,outdoor,1.34,25x27x11,115,11,2.7,219,340,1700,False,False,False,0.0,"[""UV-resistant"", ""windproof"", ""family"", ""solo""]",7,174.79,61.86,9.76,153.05
MSR indoor 2366,MSR,5,indoor,1.42,35x24x15,57,29,3.4,42,350,1750,False,False,False,0.0,"[""solo"", ""family""]",2,148.19,82.92,7.24,166.07
Teton Sports indoor 2367,Teton Sports,5,indoor,1.0,22x15x6,146,7,4.0,456,416,6656,False,False,False,0.0,"[""solo"", ""car-camping""]",5,66.85,17.8,7.79,69.61
Quechua sport 2368,Quechua,4,sport,2.58,29x33x14,49,23,3.3,82,131,2227,False,False,False,0.0,"[""compact"", ""windproof"", ""family"", ""UV-resistant""]",2,215.38,82.08,15.85,240.01
Wakeman Tents 2369,Wakeman,1,Tents,2.75,217x169x111,192,24,3.5,61,551,6061,True,False,False,0.0,"[""4-season"", ""durable"", ""windproof""]",3,241.27,68.23,11.2,293.41
Osprey indoor 2370,Osprey,5,indoor,0.2,18x37x8,164,8,3.2,2,137,1507,False,False,False,0.0,"[""car-camping"", ""backpacking""]",3,113.16,42.1,7.89,110.75
Black Diamond Tents 2371,Black Diamond,1,Tents,7.46,262x259x110,150,18,3.8,6,924,10164,False,False,False,0.0,"[""durable"", ""solo"", ""family""]",1,0.0,269.73,31.14,790.89
Ozark Trail day 2372,Ozark Trail,7,day,0.16,22x13x13,9,11,2.6,20,766,9192,False,False,False,0.0,"[""lightweight""]",4,62.81,20.97,8.24,68.97
The North Face day 2373,The North Face,7,day,1.78,40x29x28,67,8,4.8,64,801,16020,False,True,False,0.0,"[""durable"", ""lightweight""]",7,179.92,66.98,9.78,181.08
Teton Sports Tents 2374,Teton Sports,1,Tents,7.7,203x156x109,97,18,4.7,0,413,4956,False,False,False,0.0,"[""eco-friendly"", ""hiking""]",1,267.97,78.08,18.87,297.48
Patagonia outdoor 2375,Patagonia,2,outdoor,1.86,10x37x23,189,18,3.4,217,234,2574,False,False,True,19.84,"[""4-season"", ""waterproof""]",1,263.55,107.04,9.11,254.99
Quechua outdoor 2376,Quechua,2,outdoor,0.62,29x29x20,161,6,3.0,59,45,495,False,False,True,12.4,"[""windproof""]",5,0.0,63.69,8.6,158.22
Coleman day 2377,Coleman,7,day,1.4,16x12x25,82,23,3.9,196,70,1050,False,False,False,0.0,"[""eco-friendly"", ""UV-resistant"", ""compact"", ""family""]",4,101.49,40.74,8.99,106.38
Black Diamond night 2378,Black Diamond,6,night,0.2,31x31x21,60,17,3.9,87,24,120,False,False,False,0.0,"[""4-season"", ""lightweight"", ""car-camping""]",1,136.78,55.81,5.59,129.75
Stansport indoor 2379,Stansport,5,indoor,1.61,44x11x11,36,20,5.0,106,107,1391,False,True,False,0.0,"[""backpacking"", ""car-camping"", ""eco-friendly""]",1,75.41,20.38,12.05,60.41
Osprey sport 2380,Osprey,4,sport,3.22,14x35x11,39,13,3.7,49,274,1918,True,False,False,0.0,"[""family"", ""car-camping"", ""backpacking"", ""windproof""]",1,234.82,79.48,12.8,253.05
Stansport night 2381,Stansport,6,night,0.87,42x36x16,3,14,4.1,28,325,4225,False,False,False,0.0,"[""family""]",2,41.36,13.29,7.09,49.48
Wakeman camp 2382,Wakeman,3,camp,2.06,27x13x9,129,26,3.0,13,349,4537,False,True,False,0.0,"[""windproof"", ""solo"", ""hiking""]",8,153.63,44.35,11.71,122.81
Patagonia Tents 2383,Patagonia,1,Tents,5.33,204x253x195,156,15,4.8,22,413,2478,False,True,True,54.4,"[""4-season"", ""family""]",3,780.54,270.0,19.25,673.82
Patagonia day 2384,Patagonia,7,day,1.08,11x13x18,105,19,2.8,24,640,10880,False,False,False,0.0,"[""ultralight"", ""foldable""]",7,152.48,85.05,5.81,175.27
Quechua night 2385,Quechua,6,night,0.41,35x38x10,166,10,4.1,76,27,459,False,False,False,0.0,"[""ultralight"", ""family"", ""windproof""]",1,76.61,32.47,9.18,84.86
